# Every sprite in Celeste's atlases, generated -- see docs/celeste-assets.md.
# The dump mirrors this: celeste_graphics_dump/Graphics/Atlases/<atlas>/<path>.png
# frame is the untrimmed size the game draws; trim is the part actually stored.
atlas	path	frameW	frameH	trimX	trimY	trimW	trimH
Gameplay	objects/glider/idle0	48	48	11	10	28	17
Gameplay	objects/glider/idle1	48	48	11	9	28	18
Gameplay	objects/glider/idle2	48	48	11	9	28	17
Gameplay	objects/glider/idle3	48	48	11	10	28	16
Gameplay	objects/glider/idle4	48	48	11	10	28	17
Gameplay	objects/glider/idle5	48	48	11	10	28	17
Gameplay	objects/glider/idle6	48	48	11	9	28	18
Gameplay	objects/glider/idle7	48	48	11	9	28	17
Gameplay	objects/glider/idle8	48	48	11	10	28	16
Gameplay	objects/glider/idle9	48	48	11	10	28	17
Gameplay	objects/goldblock	24	24	0	0	24	24
Gameplay	objects/gondola/back	80	80	12	32	56	32
Gameplay	objects/gondola/cliffsideLeft	48	32	0	18	43	14
Gameplay	objects/gondola/cliffsideRight	48	48	0	8	44	26
Gameplay	objects/gondola/front	80	80	3	12	74	68
Gameplay	objects/gondola/lever00	80	80	39	52	5	9
Gameplay	objects/gondola/lever01	80	80	39	53	7	8
Gameplay	objects/gondola/pull00	80	80	3	12	74	68
Gameplay	objects/gondola/pull01	80	80	3	13	74	67
Gameplay	objects/gondola/pull02	80	80	3	16	75	64
Gameplay	objects/gondola/pull03	80	80	3	16	75	64
Gameplay	objects/gondola/pull04	80	80	3	16	75	64
Gameplay	objects/gondola/pull05	80	80	3	16	75	64
Gameplay	objects/gondola/pull06	80	80	3	16	75	64
Gameplay	objects/gondola/top	80	80	29	7	22	7
Gameplay	objects/hanginglamp	8	24	1	0	7	24
Gameplay	objects/heartdoor/edge	8	8	3	0	5	8
Gameplay	objects/heartdoor/icon00	10	10	1	2	8	7
Gameplay	objects/heartdoor/icon01	10	10	1	2	8	7
Gameplay	objects/heartdoor/icon02	10	10	1	2	8	7
Gameplay	objects/heartdoor/icon03	10	10	1	2	8	7
Gameplay	objects/heartdoor/icon04	10	10	1	2	8	7
Gameplay	objects/heartdoor/icon05	10	10	1	2	8	7
Gameplay	objects/heartdoor/icon06	10	10	0	1	10	9
Gameplay	objects/heartdoor/mist	320	320	0	0	320	320
Gameplay	objects/heartdoor/top	8	8	0	0	8	5
Gameplay	objects/journal/idle00	20	20	1	1	18	18
Gameplay	objects/journal/idle01	20	20	1	1	18	18
Gameplay	objects/journal/idle02	20	20	1	1	18	18
Gameplay	objects/journal/idle03	20	20	1	1	18	18
Gameplay	objects/journal/idle04	20	20	1	1	18	18
Gameplay	objects/journal/idle05	20	20	1	1	18	18
Gameplay	objects/journal/idle06	20	20	1	1	18	18
Gameplay	objects/journal/idle07	20	20	1	1	18	18
Gameplay	objects/jumpthru/cliffside	24	16	0	0	24	13
Gameplay	objects/jumpthru/core	24	16	0	0	24	13
Gameplay	objects/jumpthru/dream	24	16	0	0	24	13
Gameplay	objects/jumpthru/moon	24	16	0	0	24	15
Gameplay	objects/jumpthru/reflection	24	16	0	0	24	13
Gameplay	objects/jumpthru/temple	24	16	0	0	24	13
Gameplay	objects/jumpthru/templeB	24	16	0	0	24	13
Gameplay	objects/jumpthru/wood	24	16	0	0	24	12
Gameplay	objects/kevinspc/pc	96	64	0	0	96	64
Gameplay	objects/kevinspc/spectogram	112	18	0	0	112	18
Gameplay	objects/lookout/badeline00	32	32	8	15	14	17
Gameplay	objects/lookout/badeline01	32	32	8	15	14	17
Gameplay	objects/lookout/badeline02	32	32	9	15	13	17
Gameplay	objects/lookout/badeline03	32	32	8	15	15	17
Gameplay	objects/lookout/badeline04	32	32	8	16	15	16
Gameplay	objects/lookout/badeline05	32	32	9	16	13	16
Gameplay	objects/lookout/badeline06	32	32	9	16	13	16
Gameplay	objects/lookout/badeline07	32	32	8	16	15	16
Gameplay	objects/lookout/badeline08	32	32	8	16	15	16
Gameplay	objects/lookout/badeline09	32	32	8	16	15	16
Gameplay	objects/lookout/badeline10	32	32	8	16	15	16
Gameplay	objects/lookout/badeline11	32	32	8	16	15	16
Gameplay	objects/lookout/badeline12	32	32	8	16	15	16
Gameplay	objects/lookout/badeline13	32	32	8	16	15	16
Gameplay	objects/lookout/badeline14	32	32	8	16	15	16
Gameplay	objects/lookout/badeline15	32	32	9	15	14	17
Gameplay	objects/lookout/badeline16	32	32	9	15	14	17
Gameplay	objects/lookout/badeline17	32	32	9	15	13	17
Gameplay	objects/lookout/lookout00	32	32	8	15	14	17
Gameplay	objects/lookout/lookout01	32	32	8	15	14	17
Gameplay	objects/lookout/lookout02	32	32	9	15	13	17
Gameplay	objects/lookout/lookout03	32	32	8	15	15	17
Gameplay	objects/lookout/lookout04	32	32	8	16	15	16
Gameplay	objects/lookout/lookout05	32	32	9	16	13	16
Gameplay	objects/lookout/lookout06	32	32	9	16	13	16
Gameplay	objects/lookout/lookout07	32	32	8	16	15	16
Gameplay	objects/lookout/lookout08	32	32	8	16	15	16
Gameplay	objects/lookout/lookout09	32	32	8	16	15	16
Gameplay	objects/lookout/lookout10	32	32	8	16	15	16
Gameplay	objects/lookout/lookout11	32	32	8	16	15	16
Gameplay	objects/lookout/lookout12	32	32	8	16	15	16
Gameplay	objects/lookout/lookout13	32	32	8	16	15	16
Gameplay	objects/lookout/lookout14	32	32	8	16	15	16
Gameplay	objects/lookout/lookout15	32	32	9	15	14	17
Gameplay	objects/lookout/lookout16	32	32	9	15	14	17
Gameplay	objects/lookout/lookout17	32	32	9	15	13	17
Gameplay	objects/lookout/nobackpack00	32	32	9	15	13	17
Gameplay	objects/lookout/nobackpack01	32	32	9	15	13	17
Gameplay	objects/lookout/nobackpack02	32	32	9	15	13	17
Gameplay	objects/lookout/nobackpack03	32	32	8	15	15	17
Gameplay	objects/lookout/nobackpack04	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack05	32	32	9	16	13	16
Gameplay	objects/lookout/nobackpack06	32	32	9	16	13	16
Gameplay	objects/lookout/nobackpack07	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack08	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack09	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack10	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack11	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack12	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack13	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack14	32	32	8	16	15	16
Gameplay	objects/lookout/nobackpack15	32	32	9	15	13	17
Gameplay	objects/lookout/nobackpack16	32	32	9	15	13	17
Gameplay	objects/lookout/nobackpack17	32	32	9	15	13	17
Gameplay	objects/mirror/frame	64	39	1	2	62	37
Gameplay	objects/mirror/glassbg	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak00	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak01	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak02	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak03	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak04	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak05	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak06	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak07	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak08	54	29	0	0	54	29
Gameplay	objects/mirror/glassbreak09	54	29	0	0	54	29
Gameplay	objects/mirror/glassfg	54	73	0	0	54	73
Gameplay	objects/mirror/mirrormask00	54	29	2	0	50	29
Gameplay	objects/mirror/mirrormask01	54	29	8	2	43	25
Gameplay	objects/mirror/mirrormask02	54	29	2	2	48	27
Gameplay	objects/mirror/mirrormask03	54	29	4	4	48	25
Gameplay	objects/mirror/mirrormask04	54	29	19	0	27	28
Gameplay	objects/mirror/mirrormask05	54	29	16	6	36	20
Gameplay	objects/mirror/resortframe	32	39	0	2	32	37
Gameplay	objects/mirror/resortframe_copper	32	39	0	1	32	38
Gameplay	objects/moveBlock/arrow00	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow01	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow02	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow03	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow04	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow05	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow06	10	10	0	0	10	10
Gameplay	objects/moveBlock/arrow07	10	10	0	0	10	10
Gameplay	objects/moveBlock/base	24	24	0	0	24	24
Gameplay	objects/moveBlock/base_h	24	24	0	0	24	24
Gameplay	objects/moveBlock/base_v	24	24	0	0	24	24
Gameplay	objects/moveBlock/button	24	8	1	1	22	6
Gameplay	objects/moveBlock/debris00	8	8	0	0	8	8
Gameplay	objects/moveBlock/debris01	8	8	0	0	8	8
Gameplay	objects/moveBlock/debris02	8	8	0	0	8	8
Gameplay	objects/moveBlock/glow	8	8	0	0	8	8
Gameplay	objects/moveBlock/x	10	10	0	0	10	10
Gameplay	objects/mrbonesdoor	8	32	1	0	6	32
Gameplay	objects/pico8Console	48	32	4	17	40	15
Gameplay	objects/puffer/alert00	64	64	24	27	15	11
Gameplay	objects/puffer/alert01	64	64	20	24	21	16
Gameplay	objects/puffer/alerted00	64	64	20	24	21	16
Gameplay	objects/puffer/alerted01	64	64	20	24	21	16
Gameplay	objects/puffer/alerted02	64	64	21	24	20	16
Gameplay	objects/puffer/alerted03	64	64	22	24	19	16
Gameplay	objects/puffer/alerted04	64	64	21	24	20	16
Gameplay	objects/puffer/alerted05	64	64	20	24	21	16
Gameplay	objects/puffer/explode00	64	64	21	23	20	18
Gameplay	objects/puffer/explode01	64	64	21	23	20	18
Gameplay	objects/puffer/explode02	64	64	18	19	28	26
Gameplay	objects/puffer/explode03	64	64	17	17	30	29
Gameplay	objects/puffer/explode04	64	64	23	23	20	18
Gameplay	objects/puffer/explode05	64	64	24	22	18	18
Gameplay	objects/puffer/explode06	64	64	24	21	18	18
Gameplay	objects/puffer/explode07	64	64	24	22	17	16
Gameplay	objects/puffer/explode08	64	64	25	21	16	15
Gameplay	objects/puffer/explode09	64	64	25	20	15	15
Gameplay	objects/puffer/hidden00	64	64	30	30	5	5
Gameplay	objects/puffer/hidden01	64	64	30	30	5	5
Gameplay	objects/puffer/hidden02	64	64	30	30	5	5
Gameplay	objects/puffer/hidden03	64	64	30	30	5	5
Gameplay	objects/puffer/idle00	64	64	23	27	16	11
Gameplay	objects/puffer/idle01	64	64	24	27	15	11
Gameplay	objects/puffer/idle02	64	64	24	27	15	11
Gameplay	objects/puffer/idle03	64	64	25	27	14	11
Gameplay	objects/puffer/idle04	64	64	25	27	14	11
Gameplay	objects/puffer/idle05	64	64	24	27	15	11
Gameplay	objects/puffer/idle06	64	64	24	27	15	11
Gameplay	objects/puffer/idle07	64	64	23	27	16	11
Gameplay	objects/puffer/idle08	64	64	23	27	16	11
Gameplay	objects/puffer/idle09	64	64	23	27	16	11
Gameplay	objects/puffer/idle10	64	64	23	27	16	11
Gameplay	objects/puffer/idle11	64	64	23	27	16	11
Gameplay	objects/puffer/recover00	64	64	30	30	5	5
Gameplay	objects/puffer/recover01	64	64	30	30	5	5
Gameplay	objects/puffer/recover02	64	64	30	30	5	5
Gameplay	objects/puffer/recover03	64	64	30	30	5	5
Gameplay	objects/puffer/recover04	64	64	26	29	13	7
Gameplay	objects/puffer/recover05	64	64	24	28	15	9
Gameplay	objects/refill/flash00	16	16	0	0	16	16
Gameplay	objects/refill/flash01	16	16	7	9	4	3
Gameplay	objects/refill/flash02	16	16	6	6	6	6
Gameplay	objects/refill/flash03	16	16	4	4	8	8
Gameplay	objects/refill/flash04	16	16	4	4	6	6
Gameplay	objects/refill/flash05	16	16	5	4	4	3
Gameplay	objects/refill/idle00	16	16	3	3	10	10
Gameplay	objects/refill/idle01	16	16	3	3	10	10
Gameplay	objects/refill/idle02	16	16	3	3	10	10
Gameplay	objects/refill/idle03	16	16	3	3	10	10
Gameplay	objects/refill/idle04	16	16	3	3	10	10
Gameplay	objects/refill/outline	16	16	3	3	10	10
Gameplay	objects/refillTwo/flash00	16	16	5	10	4	4
Gameplay	objects/refillTwo/flash01	16	16	5	6	6	7
Gameplay	objects/refillTwo/flash02	16	16	5	5	6	7
Gameplay	objects/refillTwo/flash03	16	16	5	3	6	7
Gameplay	objects/refillTwo/flash04	16	16	7	3	4	4
Gameplay	objects/refillTwo/flash05	16	16	0	0	16	16
Gameplay	objects/refillTwo/idle00	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle01	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle02	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle03	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle04	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle05	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle06	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle07	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle08	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle09	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle10	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle11	16	16	4	2	8	12
Gameplay	objects/refillTwo/idle12	16	16	4	2	8	12
Gameplay	objects/refillTwo/outline	16	16	4	2	8	12
Gameplay	objects/reflectionHeart/gem	16	16	2	1	12	14
Gameplay	objects/reflectionHeart/hint00	32	32	5	5	22	22
Gameplay	objects/reflectionHeart/hint01	32	32	5	5	22	22
Gameplay	objects/reflectionHeart/hint02	32	32	5	5	22	22
Gameplay	objects/reflectionHeart/hint03	42	42	7	10	29	32
Gameplay	objects/reflectionHeart/statue	32	49	0	13	32	36
Gameplay	objects/reflectionHeart/torch00	64	80	26	68	14	7
Gameplay	objects/reflectionHeart/torch01	64	80	26	43	14	32
Gameplay	objects/reflectionHeart/torch02	64	80	26	41	14	34
Gameplay	objects/reflectionHeart/torch03	64	80	26	41	14	34
Gameplay	objects/reflectionHeart/torch04	64	80	26	47	16	28
Gameplay	objects/reflectionHeart/torch05	64	80	26	45	14	30
Gameplay	objects/reflectionHeart/torch06	64	80	26	41	15	34
Gameplay	objects/resortLantern/holder	16	24	0	3	10	4
Gameplay	objects/resortLantern/lantern00	16	24	2	7	11	15
Gameplay	objects/resortLantern/lantern01	16	24	2	7	11	15
Gameplay	objects/resortLantern/lantern02	16	24	2	7	11	15
Gameplay	objects/resortclutter/cabinet00	48	48	16	16	16	16
Gameplay	objects/resortclutter/cabinet01	48	48	16	16	16	16
Gameplay	objects/resortclutter/cabinet02	48	48	11	15	27	17
Gameplay	objects/resortclutter/cabinet03	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet04	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet05	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet06	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet07	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet08	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet09	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet10	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet11	48	48	11	16	26	16
Gameplay	objects/resortclutter/cabinet12	48	48	13	16	22	16
Gameplay	objects/resortclutter/cabinet13	48	48	14	16	20	16
Gameplay	objects/resortclutter/cabinet14	48	48	16	16	16	16
Gameplay	objects/resortclutter/cabinet15	48	48	16	16	16	16
Gameplay	objects/resortclutter/clutter_button00	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button01	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button02	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button03	96	48	28	31	40	17
Gameplay	objects/resortclutter/clutter_button04	96	48	28	32	40	16
Gameplay	objects/resortclutter/clutter_button05	96	48	28	31	40	17
Gameplay	objects/resortclutter/clutter_button06	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button07	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button08	96	48	27	16	44	32
Gameplay	objects/resortclutter/clutter_button09	96	48	17	1	66	47
Gameplay	objects/resortclutter/clutter_button10	96	48	15	7	70	41
Gameplay	objects/resortclutter/clutter_button11	96	48	14	2	72	46
Gameplay	objects/resortclutter/clutter_button12	96	48	15	5	70	43
Gameplay	objects/resortclutter/clutter_button13	96	48	16	5	68	43
Gameplay	objects/resortclutter/clutter_button14	96	48	17	5	68	43
Gameplay	objects/resortclutter/clutter_button15	96	48	18	5	67	43
Gameplay	objects/resortclutter/clutter_button16	96	48	23	5	62	43
Gameplay	objects/resortclutter/clutter_button17	96	48	24	13	61	35
Gameplay	objects/resortclutter/clutter_button18	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button19	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button20	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button21	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button22	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button23	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button24	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button25	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button26	96	48	28	30	40	18
Gameplay	objects/resortclutter/clutter_button27	96	48	28	30	40	18
Gameplay	objects/resortclutter/cobwebs16_00	16	8	2	0	12	7
Gameplay	objects/resortclutter/cobwebs16_01	16	8	6	0	6	4
Gameplay	objects/resortclutter/cobwebs16_02	16	8	0	0	6	8
Gameplay	objects/resortclutter/cobwebs8_00	8	8	1	0	6	7
Gameplay	objects/resortclutter/cobwebs8_01	8	8	3	0	3	4
Gameplay	objects/resortclutter/cobwebs8_02	8	8	0	0	3	8
Gameplay	objects/resortclutter/green_00	8	8	0	0	8	8
Gameplay	objects/resortclutter/green_01	8	8	0	0	8	8
Gameplay	objects/resortclutter/green_02	8	8	0	0	8	8
Gameplay	objects/resortclutter/green_03	8	8	0	0	8	8
Gameplay	objects/resortclutter/green_04	8	8	0	0	8	8
Gameplay	objects/resortclutter/green_05	8	8	0	0	8	8
Gameplay	objects/resortclutter/green_06	16	16	0	0	16	16
Gameplay	objects/resortclutter/green_07	16	16	0	0	16	16
Gameplay	objects/resortclutter/green_08	16	16	0	0	16	16
Gameplay	objects/resortclutter/green_09	16	16	0	0	16	16
Gameplay	objects/resortclutter/green_10	16	16	0	0	16	16
Gameplay	objects/resortclutter/green_11	16	16	0	0	16	16
Gameplay	objects/resortclutter/green_12	16	24	0	0	16	24
Gameplay	objects/resortclutter/green_13	24	16	0	0	24	16
Gameplay	objects/resortclutter/green_14	24	24	0	0	24	24
Gameplay	objects/resortclutter/icon_green	16	16	4	4	9	10
Gameplay	objects/resortclutter/icon_lightning	16	16	2	1	12	14
Gameplay	objects/resortclutter/icon_red	16	16	2	2	12	13
Gameplay	objects/resortclutter/icon_yellow	16	16	1	5	14	10
Gameplay	objects/resortclutter/red_00	8	8	0	0	8	8
Gameplay	objects/resortclutter/red_01	8	8	0	0	8	8
Gameplay	objects/resortclutter/red_02	8	8	0	0	8	8
Gameplay	objects/resortclutter/red_03	8	8	0	0	8	8
Gameplay	objects/resortclutter/red_04	8	8	0	0	8	8
Gameplay	objects/resortclutter/red_05	8	8	0	0	8	8
Gameplay	objects/resortclutter/red_06	16	16	0	0	16	16
Gameplay	objects/resortclutter/red_07	16	16	0	0	16	16
Gameplay	objects/resortclutter/red_08	16	16	0	0	16	16
Gameplay	objects/resortclutter/red_09	16	16	0	0	16	16
Gameplay	objects/resortclutter/red_10	16	16	0	0	16	16
Gameplay	objects/resortclutter/red_11	16	16	0	0	16	16
Gameplay	objects/resortclutter/red_12	16	24	0	0	16	24
Gameplay	objects/resortclutter/red_13	24	16	0	0	24	16
Gameplay	objects/resortclutter/red_14	24	24	0	0	24	24
Gameplay	objects/resortclutter/yellow_00	8	8	0	0	8	8
Gameplay	objects/resortclutter/yellow_01	8	8	0	0	8	8
Gameplay	objects/resortclutter/yellow_02	8	8	0	0	8	8
Gameplay	objects/resortclutter/yellow_03	8	8	0	0	8	8
Gameplay	objects/resortclutter/yellow_04	8	8	0	0	8	8
Gameplay	objects/resortclutter/yellow_05	8	8	0	0	8	8
Gameplay	objects/resortclutter/yellow_06	16	16	0	0	16	16
Gameplay	objects/resortclutter/yellow_07	16	16	0	0	16	16
Gameplay	objects/resortclutter/yellow_08	16	16	0	0	16	16
Gameplay	objects/resortclutter/yellow_09	16	16	0	0	16	16
Gameplay	objects/resortclutter/yellow_10	16	16	0	0	16	16
Gameplay	objects/resortclutter/yellow_11	16	16	0	0	16	16
Gameplay	objects/resortclutter/yellow_12	16	24	0	0	16	24
Gameplay	objects/resortclutter/yellow_13	24	16	0	0	24	16
Gameplay	objects/resortclutter/yellow_14	24	24	0	0	24	24
Gameplay	objects/ridgeGate	32	32	0	0	32	32
Gameplay	objects/snowberry	24	16	0	9	22	7
Gameplay	objects/spring/00	16	16	2	13	12	3
Gameplay	objects/spring/01	16	16	2	7	12	9
Gameplay	objects/spring/02	16	16	2	5	12	11
Gameplay	objects/spring/03	16	16	2	7	12	9
Gameplay	objects/spring/04	16	16	2	9	12	7
Gameplay	objects/spring/05	16	16	2	12	12	4
Gameplay	objects/spring/white	16	16	2	13	12	3
Gameplay	objects/starjumpBlock/corner00	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/corner01	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/corner02	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/corner03	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/edgeH00	8	8	0	0	8	1
Gameplay	objects/starjumpBlock/edgeH01	8	8	0	0	8	5
Gameplay	objects/starjumpBlock/edgeH02	8	8	0	0	8	5
Gameplay	objects/starjumpBlock/edgeH03	8	8	0	0	8	6
Gameplay	objects/starjumpBlock/edgeV00	8	8	7	0	1	8
Gameplay	objects/starjumpBlock/edgeV01	8	8	3	0	5	8
Gameplay	objects/starjumpBlock/edgeV02	8	8	3	0	5	8
Gameplay	objects/starjumpBlock/edgeV03	8	8	2	0	6	8
Gameplay	objects/starjumpBlock/leftrailing00	8	8	0	2	8	6
Gameplay	objects/starjumpBlock/leftrailing01	8	8	0	1	8	7
Gameplay	objects/starjumpBlock/leftrailing02	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/leftrailing03	8	8	0	1	8	7
Gameplay	objects/starjumpBlock/leftrailing04	8	8	0	2	8	6
Gameplay	objects/starjumpBlock/leftrailing05	8	8	0	3	8	5
Gameplay	objects/starjumpBlock/leftrailing06	8	8	0	4	8	4
Gameplay	objects/starjumpBlock/railing00	8	8	0	1	8	7
Gameplay	objects/starjumpBlock/railing01	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/railing02	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/railing03	8	8	0	1	8	7
Gameplay	objects/starjumpBlock/railing04	8	8	0	2	8	6
Gameplay	objects/starjumpBlock/railing05	8	8	0	3	8	5
Gameplay	objects/starjumpBlock/railing06	8	8	0	3	8	5
Gameplay	objects/starjumpBlock/rightrailing00	8	8	0	1	8	7
Gameplay	objects/starjumpBlock/rightrailing01	8	8	0	0	8	8
Gameplay	objects/starjumpBlock/rightrailing02	8	8	0	1	8	7
Gameplay	objects/starjumpBlock/rightrailing03	8	8	0	2	8	6
Gameplay	objects/starjumpBlock/rightrailing04	8	8	0	3	8	5
Gameplay	objects/starjumpBlock/rightrailing05	8	8	0	4	8	4
Gameplay	objects/starjumpBlock/rightrailing06	8	8	0	3	8	5
Gameplay	objects/swapblock/block	24	24	0	0	24	24
Gameplay	objects/swapblock/blockRed	24	24	0	0	24	24
Gameplay	objects/swapblock/midBlock00	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlock01	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlock02	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlock03	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlockRed00	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlockRed01	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlockRed02	8	8	0	0	8	8
Gameplay	objects/swapblock/midBlockRed03	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/block	24	24	0	0	24	24
Gameplay	objects/swapblock/moon/blockRed	24	24	0	0	24	24
Gameplay	objects/swapblock/moon/midBlock00	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlock01	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlock02	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlock03	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlockRed00	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlockRed01	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlockRed02	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/midBlockRed03	8	8	0	0	8	8
Gameplay	objects/swapblock/moon/moveEnd	8	8	1	1	6	6
Gameplay	objects/swapblock/moon/pathH	16	16	0	0	16	16
Gameplay	objects/swapblock/moon/pathLights00	8	8	1	1	6	6
Gameplay	objects/swapblock/moon/pathLights01	8	8	1	1	6	6
Gameplay	objects/swapblock/moon/pathLights02	8	8	1	1	6	6
Gameplay	objects/swapblock/moon/pathLights03	8	8	1	1	6	6
Gameplay	objects/swapblock/moon/pathLights04	8	8	1	1	6	6
Gameplay	objects/swapblock/moon/pathV	16	16	0	0	16	16
Gameplay	objects/swapblock/moon/target	24	24	2	3	20	18
Gameplay	objects/swapblock/moveEnd	8	8	1	1	6	6
Gameplay	objects/swapblock/pathH	16	16	0	0	16	16
Gameplay	objects/swapblock/pathLights00	8	8	1	1	6	6
Gameplay	objects/swapblock/pathLights01	8	8	1	1	6	6
Gameplay	objects/swapblock/pathLights02	8	8	1	1	6	6
Gameplay	objects/swapblock/pathLights03	8	8	1	1	6	6
Gameplay	objects/swapblock/pathLights04	8	8	1	1	6	6
Gameplay	objects/swapblock/pathV	16	16	0	0	16	16
Gameplay	objects/swapblock/target	24	24	2	2	20	20
Gameplay	objects/switchgate/block	24	24	0	0	24	24
Gameplay	objects/switchgate/border	12	12	1	0	10	12
Gameplay	objects/switchgate/icon00	12	12	3	2	6	8
Gameplay	objects/switchgate/icon01	12	12	4	2	5	8
Gameplay	objects/switchgate/icon02	12	12	5	2	3	8
Gameplay	objects/switchgate/icon03	12	12	5	2	2	8
Gameplay	objects/switchgate/icon04	12	12	4	2	3	8
Gameplay	objects/switchgate/icon05	12	12	3	2	5	8
Gameplay	objects/switchgate/mirror	24	24	0	0	24	24
Gameplay	objects/switchgate/stars	24	24	0	0	24	24
Gameplay	objects/switchgate/temple	24	24	0	0	24	24
Gameplay	objects/temple/breakBlock00	48	48	0	0	48	48
Gameplay	objects/temple/breakBlock01	48	48	0	0	48	48
Gameplay	objects/temple/breakBlock02	48	48	0	0	48	48
Gameplay	objects/temple/breakBlock03	48	48	0	0	48	48
Gameplay	objects/temple/breakBlock04	48	48	1	1	46	46
Gameplay	objects/temple/breakBlock05	48	48	2	1	44	45
Gameplay	objects/temple/breakBlock06	48	48	2	1	44	44
Gameplay	objects/temple/breakBlock07	48	48	3	2	41	43
Gameplay	objects/temple/breakBlock08	48	48	5	2	38	39
Gameplay	objects/temple/breakBlock09	48	48	0	0	48	48
Gameplay	objects/temple/dashButton00	48	48	14	15	12	18
Gameplay	objects/temple/dashButton01	48	48	14	15	12	18
Gameplay	objects/temple/dashButton02	48	48	14	15	12	18
Gameplay	objects/temple/dashButton03	48	48	14	15	12	18
Gameplay	objects/temple/dashButton04	48	48	14	15	12	18
